"","tipo_de_cooperativa","estado"
"1351","3.Escola","3.Rio G. do Sul"
"1352","3.Escola","3.Rio G. do Sul"
"1353","3.Escola","3.Rio G. do Sul"
"1354","3.Escola","3.Rio G. do Sul"
"1355","3.Escola","3.Rio G. do Sul"
"1356","3.Escola","3.Rio G. do Sul"
"1357","3.Escola","3.Rio G. do Sul"
"1358","3.Escola","3.Rio G. do Sul"
"1359","3.Escola","3.Rio G. do Sul"
"1360","3.Escola","3.Rio G. do Sul"
"1361","3.Escola","3.Rio G. do Sul"
"1362","3.Escola","3.Rio G. do Sul"
"1363","4.Outras","1.São Paulo"
"1364","4.Outras","1.São Paulo"
"1365","4.Outras","1.São Paulo"
"1366","4.Outras","1.São Paulo"
"1367","4.Outras","1.São Paulo"
"1368","4.Outras","1.São Paulo"
"1369","4.Outras","1.São Paulo"
"1370","4.Outras","1.São Paulo"
"1371","4.Outras","1.São Paulo"
"1372","4.Outras","1.São Paulo"
"1373","4.Outras","1.São Paulo"
"1374","4.Outras","1.São Paulo"
"1375","4.Outras","1.São Paulo"
"1376","4.Outras","1.São Paulo"
"1377","4.Outras","1.São Paulo"
"1378","4.Outras","1.São Paulo"
"1379","4.Outras","1.São Paulo"
"1380","4.Outras","1.São Paulo"
"1381","4.Outras","1.São Paulo"
"1382","4.Outras","1.São Paulo"
"1383","4.Outras","1.São Paulo"
"1384","4.Outras","1.São Paulo"
"1385","4.Outras","1.São Paulo"
"1386","4.Outras","1.São Paulo"
"1387","4.Outras","1.São Paulo"
"1388","4.Outras","1.São Paulo"
"1389","4.Outras","1.São Paulo"
"1390","4.Outras","1.São Paulo"
"1391","4.Outras","1.São Paulo"
"1392","4.Outras","1.São Paulo"
"1393","4.Outras","1.São Paulo"
"1394","4.Outras","1.São Paulo"
"1395","4.Outras","1.São Paulo"
"1396","4.Outras","1.São Paulo"
"1397","4.Outras","1.São Paulo"
"1398","4.Outras","1.São Paulo"
"1399","4.Outras","1.São Paulo"
"1400","4.Outras","1.São Paulo"
"1401","4.Outras","1.São Paulo"
"1402","4.Outras","1.São Paulo"
"1403","4.Outras","1.São Paulo"
"1404","4.Outras","1.São Paulo"
"1405","4.Outras","1.São Paulo"
"1406","4.Outras","1.São Paulo"
"1407","4.Outras","1.São Paulo"
"1408","4.Outras","1.São Paulo"
"1409","4.Outras","1.São Paulo"
"1410","4.Outras","1.São Paulo"
"1411","4.Outras","1.São Paulo"
"1412","4.Outras","1.São Paulo"
"1413","4.Outras","1.São Paulo"
"1414","4.Outras","1.São Paulo"
"1415","4.Outras","1.São Paulo"
"1416","4.Outras","1.São Paulo"
"1417","4.Outras","1.São Paulo"
"1418","4.Outras","1.São Paulo"
"1419","4.Outras","1.São Paulo"
"1420","4.Outras","1.São Paulo"
"1421","4.Outras","1.São Paulo"
"1422","4.Outras","1.São Paulo"
"1423","4.Outras","1.São Paulo"
"1424","4.Outras","1.São Paulo"
"1425","4.Outras","1.São Paulo"
"1426","4.Outras","1.São Paulo"
"1427","4.Outras","1.São Paulo"
"1428","4.Outras","1.São Paulo"
"1429","4.Outras","1.São Paulo"
"1430","4.Outras","1.São Paulo"
"1431","4.Outras","1.São Paulo"
"1432","4.Outras","1.São Paulo"
"1433","4.Outras","1.São Paulo"
"1434","4.Outras","1.São Paulo"
"1435","4.Outras","1.São Paulo"
"1436","4.Outras","1.São Paulo"
"1437","4.Outras","1.São Paulo"
"1438","4.Outras","1.São Paulo"
"1439","4.Outras","1.São Paulo"
"1440","4.Outras","1.São Paulo"
"1441","4.Outras","1.São Paulo"
"1442","4.Outras","1.São Paulo"
"1443","4.Outras","1.São Paulo"
"1444","4.Outras","1.São Paulo"
"1445","4.Outras","1.São Paulo"
"1446","4.Outras","1.São Paulo"
"1447","4.Outras","1.São Paulo"
"1448","4.Outras","1.São Paulo"
"1449","4.Outras","1.São Paulo"
"1450","4.Outras","1.São Paulo"
"1451","4.Outras","1.São Paulo"
"1452","4.Outras","1.São Paulo"
"1453","4.Outras","1.São Paulo"
"1454","4.Outras","1.São Paulo"
"1455","4.Outras","1.São Paulo"
"1456","4.Outras","1.São Paulo"
"1457","4.Outras","1.São Paulo"
"1458","4.Outras","1.São Paulo"
"1459","4.Outras","1.São Paulo"
"1460","4.Outras","1.São Paulo"
"1461","4.Outras","1.São Paulo"
"1462","4.Outras","1.São Paulo"
"1463","4.Outras","1.São Paulo"
"1464","4.Outras","1.São Paulo"
"1465","4.Outras","1.São Paulo"
"1466","4.Outras","1.São Paulo"
"1467","4.Outras","1.São Paulo"
"1468","4.Outras","1.São Paulo"
"1469","4.Outras","1.São Paulo"
"1470","4.Outras","1.São Paulo"
"1471","4.Outras","1.São Paulo"
"1472","4.Outras","1.São Paulo"
"1473","4.Outras","1.São Paulo"
"1474","4.Outras","1.São Paulo"
"1475","4.Outras","1.São Paulo"
"1476","4.Outras","1.São Paulo"
"1477","4.Outras","1.São Paulo"
"1478","4.Outras","1.São Paulo"
"1479","4.Outras","1.São Paulo"
"1480","4.Outras","1.São Paulo"
"1481","4.Outras","1.São Paulo"
"1482","4.Outras","2.Paraná"
"1483","4.Outras","2.Paraná"
"1484","4.Outras","2.Paraná"
"1485","4.Outras","2.Paraná"
"1486","4.Outras","2.Paraná"
"1487","4.Outras","2.Paraná"
"1488","4.Outras","2.Paraná"
"1489","4.Outras","2.Paraná"
"1490","4.Outras","2.Paraná"
"1491","4.Outras","2.Paraná"
"1492","4.Outras","2.Paraná"
"1493","4.Outras","2.Paraná"
"1494","4.Outras","2.Paraná"
"1495","4.Outras","2.Paraná"
"1496","4.Outras","2.Paraná"
"1497","4.Outras","2.Paraná"
"1498","4.Outras","2.Paraná"
"1499","4.Outras","2.Paraná"
"1500","4.Outras","2.Paraná"
"1501","4.Outras","2.Paraná"
"1502","4.Outras","2.Paraná"
"1503","4.Outras","2.Paraná"
"1504","4.Outras","3.Rio G. do Sul"
"1505","4.Outras","3.Rio G. do Sul"
"1506","4.Outras","3.Rio G. do Sul"
"1507","4.Outras","3.Rio G. do Sul"
"1508","4.Outras","3.Rio G. do Sul"
"1509","4.Outras","3.Rio G. do Sul"
"1510","4.Outras","3.Rio G. do Sul"
"1511","4.Outras","3.Rio G. do Sul"
"1512","4.Outras","3.Rio G. do Sul"
"1513","4.Outras","3.Rio G. do Sul"
"1514","4.Outras","3.Rio G. do Sul"
"1515","4.Outras","3.Rio G. do Sul"
"1516","4.Outras","3.Rio G. do Sul"
"1517","4.Outras","3.Rio G. do Sul"
"1518","4.Outras","3.Rio G. do Sul"
"1519","4.Outras","3.Rio G. do Sul"
"1520","4.Outras","3.Rio G. do Sul"
"1521","4.Outras","3.Rio G. do Sul"
"1522","4.Outras","3.Rio G. do Sul"
"1523","4.Outras","3.Rio G. do Sul"
"1524","4.Outras","3.Rio G. do Sul"
"1525","4.Outras","3.Rio G. do Sul"
"1526","4.Outras","3.Rio G. do Sul"
"1527","4.Outras","3.Rio G. do Sul"
"1528","4.Outras","3.Rio G. do Sul"
"1529","4.Outras","3.Rio G. do Sul"
"1530","4.Outras","3.Rio G. do Sul"
"1531","4.Outras","3.Rio G. do Sul"
"1532","4.Outras","3.Rio G. do Sul"
"1533","4.Outras","3.Rio G. do Sul"
"1534","4.Outras","3.Rio G. do Sul"
"1535","4.Outras","3.Rio G. do Sul"
"1536","4.Outras","3.Rio G. do Sul"
"1537","4.Outras","3.Rio G. do Sul"
"1538","4.Outras","3.Rio G. do Sul"
"1539","4.Outras","3.Rio G. do Sul"
"1540","4.Outras","3.Rio G. do Sul"
"1541","4.Outras","3.Rio G. do Sul"
"1542","4.Outras","3.Rio G. do Sul"
"1543","4.Outras","3.Rio G. do Sul"
"1544","4.Outras","3.Rio G. do Sul"
"1545","4.Outras","3.Rio G. do Sul"
"1546","4.Outras","3.Rio G. do Sul"
"1547","4.Outras","3.Rio G. do Sul"
"1548","4.Outras","3.Rio G. do Sul"
"1549","4.Outras","3.Rio G. do Sul"
"1550","4.Outras","3.Rio G. do Sul"
"1551","4.Outras","3.Rio G. do Sul"
